WhsAgeReviewTempID,DateTimeEntered,AgeReadingID,FishID,Purpose,Reader,envAlphaID,envNumberID,Reading,ReadingMethod,ReadAge,Readability,EdgeTranslucency,MIncrRatio,Length,Sex,Location,CalYear,Area,Month,ImageCode,ImageCode_m,Scale,Otolith1,Otolith1Value,Otolith1Note,Otolith1Arag,Otolith1Debri,Otolith1Missing,Otolith2,Otolith2Value,Otolith2Note,Otolith2Condition,Otolith2Arag,Otolith2Debri,Otolith3,Otolith3Value,Otolith3Note,Otolith3Condition,Otolith3Arag,Otolith3Debri,Otolith3Missing,Project,TaxonCode,CommonName,ScientificName,ComputerCode,ComputerScale,ReviewDate,Sort,ReadersNote,SampleDate,ReadNoNote,AgeReadingTypeID,LocationID,F1stRing,S2ndRing,S2ndLastToLast,LastToEdge,YearEntered,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52,R53,R54,R55,R56,R57,R58,R59,R60,R61,R62,R63,R64,R65,R66,R67,R68,R69,R70,R71,R72,R73,R74,R75,R76,R77,R78,R79,R80,R81,R82,R83,R84,R85,R86,R87,R88,R89,R90,R91,R92,R93,R94,R95,R96,R97,R98,R99,R100
12306985,10/08/2017 15:19,146451,6443140,W_O_AgeReading, Hayden Schilling,Psa,253,1,MIncrRingCountOfOtolith,2,2,m,0.428191218,41.7,Female,SYDNEY,2015,33 Deg. - 34 Deg. Latitude (Zone 6),3,Images/Pom_sal(Psa)_253_W_O__1_1.jpg,Images/Pom_sal(Psa)_253_W_O__1_1_m.jpg,112,S ,0.03379,,,,,,,,,,,,,,,,,,RAAM Monitoring 2014/15 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,4/03/2015 0:00,,5340,620,2.718099829,0.759383664,0.759383664,0.325161416,2017,2.718099829,0.759383664,0.325161416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12306986,10/08/2017 15:20,146452,6443141,W_O_AgeReading, Hayden Schilling,Psa,254,1,MIncrRingCountOfOtolith,2,2,m,0.424161191,36.7,Male,SYDNEY,2015,33 Deg. - 34 Deg. Latitude (Zone 6),3,Images/Pom_sal(Psa)_254_W_O__1_1.jpg,Images/Pom_sal(Psa)_254_W_O__1_1_m.jpg,112,S ,0.03136,,,,,,,,,,,,,,,,,,RAAM Monitoring 2014/15 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,14/03/2015 0:00,,5340,620,2.318988156,0.763484226,0.763484226,0.323840378,2017,2.318988156,0.763484226,0.323840378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12306987,10/08/2017 15:21,146453,6443142,W_O_AgeReading, Hayden Schilling,Psa,255,1,MIncrRingCountOfOtolith,2,3,w,0.514258687,37.6,Female,SYDNEY,2015,33 Deg. - 34 Deg. Latitude (Zone 6),3,Images/Pom_sal(Psa)_255_W_O__1_1.jpg,Images/Pom_sal(Psa)_255_W_O__1_1_m.jpg,112,S ,,,,,,,,,,,,,,,,,,,RAAM Monitoring 2014/15 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,14/03/2015 0:00,,5340,620,2.122287067,1.05678029,1.05678029,0.543458444,2017,2.122287067,1.05678029,0.543458444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12306988,10/08/2017 15:23,146454,6443143,W_O_AgeReading, Hayden Schilling,Psa,256,1,MIncrRingCountOfOtolith,0,2,w,,17.1,Unknown,Wagonga Inlet,2015,unknown,3,Images/Pom_sal(Psa)_256_W_O__1_1.jpg,Images/Pom_sal(Psa)_256_W_O__1_1_m.jpg,112,S ,0.00985,,,,,,,,,,,,,,,,,,RAAM Monitoring 2014/15 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,19/03/2015 0:00,,5340,2100,2.555648908,,,2.555648908,2017,2.555648908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12306989,10/08/2017 15:23,146455,6443144,W_O_AgeReading, Hayden Schilling,Psa,257,1,MIncrRingCountOfOtolith,0,2,w,,16.2,Unknown,Wagonga Inlet,2015,unknown,3,Images/Pom_sal(Psa)_257_W_O__1_1.jpg,Images/Pom_sal(Psa)_257_W_O__1_1_m.jpg,112,S ,0.00789,,,,,,,,,,,,,,,,,,RAAM Monitoring 2014/15 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,19/03/2015 0:00,,5340,2100,2.05594902,,,2.05594902,2017,2.05594902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12306990,10/08/2017 15:23,146456,6443145,W_O_AgeReading, Hayden Schilling,Psa,258,1,MIncrRingCountOfOtolith,0,2,w,,16.1,Female,Wagonga Inlet,2015,unknown,3,Images/Pom_sal(Psa)_258_W_O__1_1.jpg,Images/Pom_sal(Psa)_258_W_O__1_1_m.jpg,112,S ,0.00844,,,,,,,,,,,,,,,,,,RAAM Monitoring 2014/15 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,19/03/2015 0:00,,5340,2100,2.259403755,,,2.259403755,2017,2.259403755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12306991,10/08/2017 15:24,146457,6443146,W_O_AgeReading, Hayden Schilling,Psa,259,1,MIncrRingCountOfOtolith,0,2,w,,16.7,Unknown,Wagonga Inlet,2015,unknown,3,Images/Pom_sal(Psa)_259_W_O__1_1.jpg,Images/Pom_sal(Psa)_259_W_O__1_1_m.jpg,112,S ,0.00894,,,,,,,,,,,,,,,,,,RAAM Monitoring 2014/15 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,19/03/2015 0:00,,5340,2100,2.376336791,,,2.376336791,2017,2.376336791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12306992,10/08/2017 15:24,146458,6443147,W_O_AgeReading, Hayden Schilling,Psa,260,1,MIncrRingCountOfOtolith,0,2,w,,15.9,Unknown,Wagonga Inlet,2015,unknown,3,Images/Pom_sal(Psa)_260_W_O__1_1.jpg,Images/Pom_sal(Psa)_260_W_O__1_1_m.jpg,112,S ,0.00882,,,,,,,,,,,,,,,,,,RAAM Monitoring 2014/15 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,19/03/2015 0:00,,5340,2100,2.206235816,,,2.206235816,2017,2.206235816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12306993,10/08/2017 15:24,146459,6443148,W_O_AgeReading, Hayden Schilling,Psa,261,1,MIncrRingCountOfOtolith,0,2,w,,18.2,Unknown,Wagonga Inlet,2015,unknown,3,Images/Pom_sal(Psa)_261_W_O__1_1.jpg,Images/Pom_sal(Psa)_261_W_O__1_1_m.jpg,112,S ,0.01135,,,,,,,,,,,,,,,,,,RAAM Monitoring 2014/15 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,19/03/2015 0:00,,5340,2100,2.495856061,,,2.495856061,2017,2.495856061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12306994,10/08/2017 15:25,146460,6443149,W_O_AgeReading, Hayden Schilling,Psa,262,1,MIncrRingCountOfOtolith,0,2,w,,20.6,Female,Wagonga Inlet,2015,unknown,3,Images/Pom_sal(Psa)_262_W_O__1_1.jpg,Images/Pom_sal(Psa)_262_W_O__1_1_m.jpg,112,S ,0.01201,,,,,,,,,,,,,,,,,,RAAM Monitoring 2014/15 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,19/03/2015 0:00,,5340,2100,2.827349524,,,2.827349524,2017,2.827349524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12306995,10/08/2017 15:25,146461,6443150,W_O_AgeReading, Hayden Schilling,Psa,263,1,MIncrRingCountOfOtolith,0,2,w,,17.3,Unknown,Wagonga Inlet,2015,unknown,3,Images/Pom_sal(Psa)_263_W_O__1_1.jpg,Images/Pom_sal(Psa)_263_W_O__1_1_m.jpg,112,S ,0.00861,,,,,,,,,,,,,,,,,,RAAM Monitoring 2014/15 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,19/03/2015 0:00,,5340,2100,2.347499273,,,2.347499273,2017,2.347499273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12306996,10/08/2017 15:26,146462,6443151,W_O_AgeReading, Hayden Schilling,Psa,264,1,MIncrRingCountOfOtolith,0,2,w,,15.1,Unknown,Wagonga Inlet,2015,unknown,3,Images/Pom_sal(Psa)_264_W_O__1_1.jpg,Images/Pom_sal(Psa)_264_W_O__1_1_m.jpg,112,S ,0.00775,,,,,,,,,,,,,,,,,,RAAM Monitoring 2014/15 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,19/03/2015 0:00,,5340,2100,2.278293774,,,2.278293774,2017,2.278293774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12306997,10/08/2017 15:26,146463,6443152,W_O_AgeReading, Hayden Schilling,Psa,265,1,MIncrRingCountOfOtolith,0,2,w,,16.3,Female,Wagonga Inlet,2015,unknown,3,Images/Pom_sal(Psa)_265_W_O__1_1.jpg,Images/Pom_sal(Psa)_265_W_O__1_1_m.jpg,112,S ,0.00879,,,,,,,,,,,,,,,,,,RAAM Monitoring 2014/15 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,19/03/2015 0:00,,5340,2100,2.49381153,,,2.49381153,2017,2.49381153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12306998,10/08/2017 15:26,146464,6443153,W_O_AgeReading, Hayden Schilling,Psa,266,1,MIncrRingCountOfOtolith,0,2,w,,16,Female,Wagonga Inlet,2015,unknown,3,Images/Pom_sal(Psa)_266_W_O__1_1.jpg,Images/Pom_sal(Psa)_266_W_O__1_1_m.jpg,112,S ,0.00934,,,,,,,,,,,,,,,,,,RAAM Monitoring 2014/15 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,19/03/2015 0:00,,5340,2100,2.384313104,,,2.384313104,2017,2.384313104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12306999,10/08/2017 15:27,146465,6443154,W_O_AgeReading, Hayden Schilling,Psa,267,1,MIncrRingCountOfOtolith,0,2,w,,15.2,Unknown,Wagonga Inlet,2015,unknown,3,Images/Pom_sal(Psa)_267_W_O__1_1.jpg,Images/Pom_sal(Psa)_267_W_O__1_1_m.jpg,112,S ,0.00804,,,,,,,,,,,,,,,,,,RAAM Monitoring 2014/15 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,19/03/2015 0:00,,5340,2100,2.327256634,,,2.327256634,2017,2.327256634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307000,10/08/2017 15:27,146466,6443156,W_O_AgeReading, Hayden Schilling,Psa,268,1,MIncrRingCountOfOtolith,0,2,w,,17.6,Unknown,Wagonga Inlet,2015,unknown,3,Images/Pom_sal(Psa)_268_W_O__1_1.jpg,Images/Pom_sal(Psa)_268_W_O__1_1_m.jpg,112,S ,0.01068,,,,,,,,,,,,,,,,,,RAAM Monitoring 2014/15 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,19/03/2015 0:00,,5340,2100,2.391997062,,,2.391997062,2017,2.391997062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307001,10/08/2017 15:28,146467,6443155,W_O_AgeReading, Hayden Schilling,Psa,269,1,MIncrRingCountOfOtolith,0,3,w,,19.5,Male,Wagonga Inlet,2015,unknown,3,Images/Pom_sal(Psa)_269_W_O__1_1.jpg,Images/Pom_sal(Psa)_269_W_O__1_1_m.jpg,112,S ,0.01007,,,,,,,,,,,,,,,,,,RAAM Monitoring 2014/15 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,19/03/2015 0:00,,5340,2100,2.6399882,,,2.6399882,2017,2.6399882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307002,10/08/2017 15:28,146468,6443157,W_O_AgeReading, Hayden Schilling,Psa,270,1,MIncrRingCountOfOtolith,0,2,w,,17.7,Unknown,Wagonga Inlet,2015,unknown,3,Images/Pom_sal(Psa)_270_W_O__1_1.jpg,Images/Pom_sal(Psa)_270_W_O__1_1_m.jpg,112,S ,0.0092,,,,,,,,,,,,,,,,,,RAAM Monitoring 2014/15 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,19/03/2015 0:00,,5340,2100,2.284376918,,,2.284376918,2017,2.284376918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307003,10/08/2017 15:30,129246,6443158,W_O_AgeReading, Hayden Schilling,Psa,271,1,MIncrRingCountOfOtolith,2,2,w,0.77983455,44.6,Female,TAREE,,"Manning River, Crowdy Heads",,Images/Pom_sal(Psa)_271_W_O__1_1.jpg,Images/Pom_sal(Psa)_271_W_O__1_1_m.jpg,112,S ,0.04332,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Bio data]                                                                                                                                                                                                                             ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,,,5340,330,2.985339307,0.652160416,0.652160416,0.508577225,2017,2.985339307,0.652160416,0.508577225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307004,10/08/2017 15:31,129247,6443159,W_O_AgeReading, Hayden Schilling,Psa,272,1,MIncrRingCountOfOtolith,1,2,w,0.21576068,35.6,Female,TAREE,,"Manning River, Crowdy Heads",,Images/Pom_sal(Psa)_272_W_O__1_1.jpg,Images/Pom_sal(Psa)_272_W_O__1_1_m.jpg,112,S ,0.02884,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Bio data]                                                                                                                                                                                                                             ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,,,5340,330,2.662755502,0.574517939,2.662755502,0.574517939,2017,2.662755502,0.574517939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307005,10/08/2017 15:32,129248,6443160,W_O_AgeReading, Hayden Schilling,Psa,273,1,MIncrRingCountOfOtolith,2,3,m,0.333110935,39.7,Female,TAREE,,"Manning River, Crowdy Heads",,Images/Pom_sal(Psa)_273_W_O__1_1.jpg,Images/Pom_sal(Psa)_273_W_O__1_1_m.jpg,112,S ,,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Bio data]                                                                                                                                                                                                                             ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,,,5340,330,2.219689994,0.865121513,0.865121513,0.288181436,2017,2.219689994,0.865121513,0.288181436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307006,10/08/2017 15:33,129249,6443161,W_O_AgeReading, Hayden Schilling,Psa,274,1,MIncrRingCountOfOtolith,2,3,w,0.342575847,38,Female,TAREE,,"Manning River, Crowdy Heads",,Images/Pom_sal(Psa)_274_W_O__1_1.jpg,Images/Pom_sal(Psa)_274_W_O__1_1_m.jpg,112,S ,0.03502,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Bio data]                                                                                                                                                                                                                             ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,,,5340,330,2.480821348,0.906171599,0.906171599,0.310432503,2017,2.480821348,0.906171599,0.310432503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307007,10/08/2017 15:34,154241,6443162,W_O_AgeReading, Hayden Schilling,Psa,275,1,MIncrRingCountOfOtolith,2,3,m,0.321545049,38.4,Male,TAREE,,"Manning River, Crowdy Heads",,Images/Pom_sal(Psa)_275_W_O__1_1.jpg,Images/Pom_sal(Psa)_275_W_O__1_1_m.jpg,112,S ,0.03429,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Bio data]                                                                                                                                                                                                                             ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,,,5340,330,1.73939938,1.46466819,1.46466819,0.470956805,2017,1.73939938,1.46466819,0.470956805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307008,10/08/2017 15:35,129251,6443163,W_O_AgeReading, Hayden Schilling,Psa,276,1,MIncrRingCountOfOtolith,2,2,m,0.441917605,37.6,Male,TAREE,,"Manning River, Crowdy Heads",,Images/Pom_sal(Psa)_276_W_O__1_1.jpg,Images/Pom_sal(Psa)_276_W_O__1_1_m.jpg,112,S ,0.0342,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Bio data]                                                                                                                                                                                                                             ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,,,5340,330,2.176582751,0.892227079,0.892227079,0.394290854,2017,2.176582751,0.892227079,0.394290854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307009,10/08/2017 15:35,129252,6443164,W_O_AgeReading, Hayden Schilling,Psa,277,1,MIncrRingCountOfOtolith,1,3,m,0.125149225,34.6,Male,TAREE,,"Manning River, Crowdy Heads",,Images/Pom_sal(Psa)_277_W_O__1_1.jpg,Images/Pom_sal(Psa)_277_W_O__1_1_m.jpg,112,S ,,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Bio data]                                                                                                                                                                                                                             ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,,,5340,330,2.977858366,0.372676665,2.977858366,0.372676665,2017,2.977858366,0.372676665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307010,10/08/2017 15:36,129253,6443165,W_O_AgeReading, Hayden Schilling,Psa,278,1,MIncrRingCountOfOtolith,2,3,w,0.833347444,39.5,Male,TAREE,,"Manning River, Crowdy Heads",,Images/Pom_sal(Psa)_278_W_O__1_1.jpg,Images/Pom_sal(Psa)_278_W_O__1_1_m.jpg,112,S ,0.03494,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Bio data]                                                                                                                                                                                                                             ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,,,5340,330,2.779013588,0.337142143,0.337142143,0.280956543,2017,2.779013588,0.337142143,0.280956543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307011,10/08/2017 15:37,129254,6443166,W_O_AgeReading, Hayden Schilling,Psa,279,1,MIncrRingCountOfOtolith,2,3,m,0.441452279,37.4,Male,TAREE,,"Manning River, Crowdy Heads",,Images/Pom_sal(Psa)_279_W_O__1_1.jpg,Images/Pom_sal(Psa)_279_W_O__1_1_m.jpg,112,S ,0.03334,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Bio data]                                                                                                                                                                                                                             ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,,,5340,330,2.889725205,0.66602983,0.66602983,0.294020386,2017,2.889725205,0.66602983,0.294020386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307012,10/08/2017 15:37,129255,6443167,W_O_AgeReading, Hayden Schilling,Psa,280,1,MIncrRingCountOfOtolith,1,3,w,0.185184232,35.4,Female,TAREE,,"Manning River, Crowdy Heads",,Images/Pom_sal(Psa)_280_W_O__1_1.jpg,Images/Pom_sal(Psa)_280_W_O__1_1_m.jpg,112,S ,,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Bio data]                                                                                                                                                                                                                             ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,,,5340,330,2.703087935,0.500569262,2.703087935,0.500569262,2017,2.703087935,0.500569262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307013,10/08/2017 15:38,129256,6443168,W_O_AgeReading, Hayden Schilling,Psa,281,1,MIncrRingCountOfOtolith,2,3,w,1.665109772,36.9,Male,TAREE,,"Manning River, Crowdy Heads",,Images/Pom_sal(Psa)_281_W_O__1_1.jpg,Images/Pom_sal(Psa)_281_W_O__1_1_m.jpg,112,S ,,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Bio data]                                                                                                                                                                                                                             ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,,,5340,330,2.390488181,0.357336059,0.357336059,0.595003763,2017,2.390488181,0.357336059,0.595003763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307014,10/08/2017 15:38,129257,6443169,W_O_AgeReading, Hayden Schilling,Psa,282,1,MIncrRingCountOfOtolith,2,2,w,0.57126177,37.6,Male,SYDNEY,2015,33 Deg. - 34 Deg. Latitude (Zone 6),7,Images/Pom_sal(Psa)_282_W_O__1_1.jpg,Images/Pom_sal(Psa)_282_W_O__1_1_m.jpg,112,S ,0.03271,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Bio data]                                                                                                                                                                                                                             ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,19/07/2015 0:00,,5340,620,2.454719672,0.692729441,0.692729441,0.395729847,2017,2.454719672,0.692729441,0.395729847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12307015,10/08/2017 15:38,129258,6443170,W_O_AgeReading, Hayden Schilling,Psa,283,1,MIncrRingCountOfOtolith,1,2,w,0.289409602,30.8,Female,SYDNEY,2015,33 Deg. - 34 Deg. Latitude (Zone 6),7,Images/Pom_sal(Psa)_283_W_O__1_1.jpg,Images/Pom_sal(Psa)_283_W_O__1_1_m.jpg,112,S ,0.02401,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Bio data]                                                                                                                                                                                                                             ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,19/07/2015 0:00,,5340,620,2.20944679,0.639435116,2.20944679,0.639435116,2017,2.20944679,0.639435116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
